pair_id,subject_id,axis,positive_earlier_calc,polarity,year,benchmark__control_score,regime__signed__elemental_environment_shift,regime__active__elemental_environment_shift,regime__ambiguous__elemental_environment_shift,regime__signed__yong_xiang_support_shift,regime__active__yong_xiang_support_shift,regime__ambiguous__yong_xiang_support_shift,regime__signed__structural_activation_shift,regime__active__structural_activation_shift,regime__ambiguous__structural_activation_shift,regime__signed__geju_state_change,regime__active__geju_state_change,regime__ambiguous__geju_state_change,regime__signed__special_structure_change,regime__active__special_structure_change,regime__ambiguous__special_structure_change,regime__signed__tiaohou_change,regime__active__tiaohou_change,regime__ambiguous__tiaohou_change,regime__signed__rooting_exposure_change,regime__active__rooting_exposure_change,regime__ambiguous__rooting_exposure_change,regime__signed__major_relation_change,regime__active__major_relation_change,regime__ambiguous__major_relation_change,regime__signed__key_pillar_change,regime__active__key_pillar_change,regime__ambiguous__key_pillar_change,regime__signed__stem_branch_convergence,regime__active__stem_branch_convergence,regime__ambiguous__stem_branch_convergence,regime__direction_score,regime__contradiction_count,regime__confidence,regime__n_active,regime__n_agree,regime__relation_intensity,regime__season_efficacy,regime__stem_rooted,regime__fav_minus_unfav_clean,regime_relrole__COMPETING_HAP_CLASH,regime_relrole__AMBIGUOUS,regime_relrole__SUPPORTS_USEFUL_OR_BINDS,regime_relrole__SUPPORTS_HARMFUL,regime_relrole__CLASHES_USEFUL_STRUCTURE,regime_relrole__CLASHES_HARMFUL_STRUCTURE,regime_relrole__STRUCTURAL_MOVEMENT,yearctx__contextual_trigger,yearctx__dy_context,yearctx__event_intensity,yearctx__valence,yearctx__reinforce,yearctx__fuyin_natal_year,yearctx__fuyin_natal_dae,yearctx__binglin_dy,yearctx__fanyin,tgctx__stem_effect,tgctx__stem_role__SUPPORTS_USEFUL_STRUCTURE,tgctx__stem_role__CONTROLS_EXCESS,tgctx__stem_role__OVERBURDENS_WEAK_STRUCTURE,tgctx__stem_role__DRAINS_EXCESS,tgctx__stem_role__DRAINS_WEAK,tgctx__stem_role__SUPPLIES_NEEDED_RESOURCE,tgctx__stem_role__FEEDS_HARMFUL_EXCESS,tgctx__stem_role__OVERBURDENS_OR_COVERS,tgctx__stem_role__AMBIGUOUS,tgctx__stem_role__NEUTRAL,tgctx__branch_effect,tgctx__branch_role__SUPPORTS_USEFUL_STRUCTURE,tgctx__branch_role__CONTROLS_EXCESS,tgctx__branch_role__OVERBURDENS_WEAK_STRUCTURE,tgctx__branch_role__DRAINS_EXCESS,tgctx__branch_role__DRAINS_WEAK,tgctx__branch_role__SUPPLIES_NEEDED_RESOURCE,tgctx__branch_role__FEEDS_HARMFUL_EXCESS,tgctx__branch_role__OVERBURDENS_OR_COVERS,tgctx__branch_role__AMBIGUOUS,tgctx__branch_role__NEUTRAL,year_natal_rel__valence,year_natal_rel__intensity,year_natal_rel__role__COMPETING_HAP_CLASH,year_natal_rel__role__AMBIGUOUS,year_natal_rel__role__SUPPORTS_USEFUL_OR_BINDS,year_natal_rel__role__SUPPORTS_HARMFUL,year_natal_rel__role__CLASHES_USEFUL_STRUCTURE,year_natal_rel__role__CLASHES_HARMFUL_STRUCTURE,year_natal_rel__role__STRUCTURAL_MOVEMENT,year_elem__stem_sign,year_elem__branch_sign
V4UD_078_P01,V4UD_078,STATUS,True,negative,1976,61.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,-0.7575,1.0,0.0,-0.5,1.0,0.0,0.0,0.0,0.0,0.0368,2.0,0.35,4.0,2.0,1.9775,0.5,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3044215625,0.0,1.6524999999999999,0.25,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.425,1.6524999999999999,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0
V4UD_080_P01,V4UD_080,STATUS,True,positive,1974,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,1.0,1.0,-0.9900000000000002,1.0,0.0,-0.5,1.0,0.0,0.0,1.0,1.0,-0.1579,0.0,0.75,4.0,3.0,3.4,-0.25,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.14400000000000007,0.0,1.31,0.33000000000000007,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5800000000000001,1.31,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
V4UD_080_P01,V4UD_080,STATUS,True,negative,1982,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.135,1.0,0.6,4.0,2.0,2.2875,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.070875,0.0,1.6925,-0.14249999999999996,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19249999999999995,1.6925,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,1.0
V4UD_081_P01,V4UD_081,STATUS,False,positive,1974,57.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,-1.0,1.0,0.0,-0.1725,2.0,0.35,5.0,3.0,3.3925,1.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,-0.414375,1.2,0.875,-0.7125,1.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5625,0.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0
V4UD_081_P01,V4UD_081,STATUS,False,negative,1964,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.0,-1.0,1.0,0.0,-0.5,1.0,0.0,0.0,1.0,1.0,-0.2179,0.0,0.75,4.0,3.0,1.68,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.16725000000000007,1.2,0.63,0.3450000000000001,1.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49500000000000005,0.63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
V4UD_082_P01,V4UD_082,STATUS,True,positive,1978,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.235,1.0,0.0,-0.5,1.0,0.0,0.0,1.0,1.0,0.0265,1.0,0.6,4.0,2.0,2.31,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,-0.8339301250000001,0.0,2.59,-1.4475,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6725,2.59,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-1.0,1.0
V4UD_082_P01,V4UD_082,STATUS,True,negative,1992,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.0,-0.895,1.0,0.0,-0.5,1.0,0.0,0.0,1.0,1.0,-0.2145,0.0,0.75,4.0,3.0,2.2475,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.06068909375,0.0,2.2925,1.3324999999999998,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1324999999999998,2.2925,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0
V4UD_083_P01,V4UD_083,STATUS,True,positive,1976,83.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.0,1.0,0.6649999999999999,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.2228,0.0,0.75,4.0,4.0,1.6975,-0.25,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.11637499999999998,1.2,3.62,0.10249999999999998,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2975,3.62,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0
V4UD_083_P01,V4UD_083,STATUS,True,negative,1980,71.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.0,1.0,0.6649999999999999,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.2228,0.0,0.75,4.0,4.0,1.6975,-0.25,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.06049999999999997,-1.2,1.6150000000000002,-0.20999999999999996,-1.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09000000000000001,1.6150000000000002,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
V4UD_084_P01,V4UD_084,STATUS,False,positive,2010,72.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.4049999999999999,1.0,0.0,-0.5,1.0,0.0,1.0,1.0,0.0,0.2016,2.0,0.35,5.0,3.0,2.03,-0.25,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.31625,0.0,0.9774999999999999,0.575,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575,0.9774999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0
V4UD_084_P01,V4UD_084,STATUS,False,negative,2008,70.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.6174999999999999,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.2718,0.0,0.75,4.0,4.0,2.3625,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.10212500000000001,0.6,2.5275,-0.1925,0.5,0.0,0.0,0.0,0.0,0.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.21749999999999997,2.5275,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
V4UD_085_P01,V4UD_085,STATUS,True,positive,1976,59.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.0,1.0,-0.3300000000000001,1.0,0.0,-0.5,1.0,0.0,0.0,0.0,0.0,0.032,2.0,0.35,4.0,2.0,3.755,0.0,0.0,0.5,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.04762500000000003,0.0,3.4625,-0.12249999999999993,0.0,0.0,0.0,0.0,0.0,0.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.22249999999999992,3.4625,1.0,2.0,1.0,0.0,1.0,0.0,0.0,-1.0,1.0
V4UD_085_P01,V4UD_085,STATUS,True,negative,1988,58.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,-0.16499999999999992,1.0,0.0,-0.5,1.0,0.0,1.0,1.0,0.0,0.208,2.0,0.35,5.0,3.0,3.035,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.5977125,1.2,4.005,-0.905,1.0,1.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.605,3.505,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
V4UD_086_P01,V4UD_086,STATUS,False,positive,1995,48.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,-1.0,1.0,0.0,-0.1444,2.0,0.35,5.0,3.0,1.785,-0.25,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.5372981250000002,-1.2,2.3375,-1.1600000000000001,-1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.51,2.3375,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0
V4UD_086_P01,V4UD_086,STATUS,False,negative,1988,38.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,-0.7224999999999999,1.0,0.0,-0.5,1.0,0.0,-1.0,1.0,0.0,-0.3906,0.0,0.9,5.0,5.0,1.6975,-0.5,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.20225000000000004,1.2,0.63,0.395,1.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49500000000000005,0.63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
V4UD_088_P01,V4UD_088,STATUS,True,positive,1977,66.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.5425,1.0,0.0,-0.5,1.0,0.0,1.0,1.0,0.0,0.1884,2.0,0.35,5.0,3.0,1.6975,-0.25,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.9803412500000002,1.2,2.67,-1.475,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.725,2.67,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0
V4UD_088_P01,V4UD_088,STATUS,True,negative,1980,73.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.5425,1.0,0.0,-0.5,1.0,0.0,1.0,1.0,0.0,0.1884,2.0,0.35,5.0,3.0,1.6975,-0.25,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.66815671875,1.2,1.6075,-1.1875,1.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0375,1.6075,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
V4UD_089_P01,V4UD_089,STATUS,True,positive,1982,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.6,1.0,0.0,-0.2975000000000001,1.0,0.0,-0.5,1.0,0.0,0.0,1.0,1.0,-0.1502,0.0,0.75,6.0,3.0,2.33,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.05850000000000004,0.6,3.0925000000000002,0.12000000000000005,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17000000000000004,3.0925000000000002,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,-1.0
V4UD_089_P01,V4UD_089,STATUS,True,negative,1998,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17000000000000004,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.167,0.0,0.75,6.0,3.0,3.0925,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,-0.8135473125,0.0,1.505,-1.2175,0.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9675,1.505,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,1.0
V4UD_091_P01,V4UD_091,STATUS,True,positive,1984,83.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,1.0,1.0,-0.5,1.0,0.0,1.0,1.0,0.0,0.2336,1.0,0.525,5.0,3.0,1.4,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.025000000000000033,1.2,1.4,0.025000000000000064,1.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04999999999999993,1.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
V4UD_091_P01,V4UD_091,STATUS,True,negative,1986,73.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,1.0,1.0,-0.5,1.0,0.0,1.0,1.0,0.0,0.2336,1.0,0.525,5.0,3.0,1.4,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.5242658750000001,0.0,2.83,-0.6475000000000002,0.0,1.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2975000000000001,2.33,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,1.0
V4UD_092_P01,V4UD_092,STATUS,False,positive,1996,45.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,-1.0,1.0,0.0,-0.2406,1.0,0.525,5.0,3.0,2.5775,-0.25,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8043262500000002,0.0,1.785,1.2,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.785,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-1.0
V4UD_092_P01,V4UD_092,STATUS,False,negative,1993,43.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,-1.0,1.0,0.0,-0.2406,1.0,0.525,5.0,3.0,2.5775,-0.25,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.788042125,1.2,2.415,1.045,1.0,0.0,0.0,0.0,0.0,0.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645,2.415,0.0,0.0,0.0,1.0,0.0,2.0,0.0,-1.0,-1.0
V4UD_093_P01,V4UD_093,STATUS,True,positive,1976,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.15,0.0,0.6,4.0,2.0,2.36,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.42018946875000024,1.2,2.7475,-0.8425000000000001,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0675000000000001,2.7475,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
V4UD_093_P01,V4UD_093,STATUS,True,negative,1984,63.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6100000000000001,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.3956,0.0,0.9,5.0,5.0,1.55,-0.25,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.118,-0.6,2.2350000000000003,0.3099999999999999,-0.5,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6599999999999999,2.2350000000000003,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-1.0
V4UD_094_P01,V4UD_094,STATUS,True,positive,1970,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.0,0.22749999999999992,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0137,1.0,0.6,4.0,2.0,1.435,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.5298506250000001,1.2,3.205,-0.8250000000000001,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.175,3.205,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0
V4UD_094_P01,V4UD_094,STATUS,True,negative,1988,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,1.0,1.0,-0.6325,1.0,0.0,-0.5,1.0,0.0,0.0,1.0,1.0,-0.1379,0.0,0.75,4.0,3.0,0.9775,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.03358446875,-1.2,1.5274999999999999,1.5074999999999998,-1.0,0.0,1.0,0.0,0.0,0.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0574999999999999,1.5274999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
V4UD_098_P01,V4UD_098,STATUS,True,positive,1969,80.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.3650000000000001,1.0,0.0,-0.5,1.0,0.0,1.0,1.0,0.0,0.2055,2.0,0.35,5.0,3.0,3.295,-0.25,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.4247259375,1.2,2.6125,0.4099999999999999,1.0,0.0,1.0,0.0,0.0,0.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33499999999999996,2.6125,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
V4UD_098_P01,V4UD_098,STATUS,True,negative,1974,73.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.3650000000000001,1.0,0.0,-0.5,1.0,0.0,1.0,1.0,0.0,0.2055,2.0,0.35,5.0,3.0,3.295,-0.25,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.467125,1.2,0.595,0.7675000000000001,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4675,0.595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
V4UD_100_P01,V4UD_100,STATUS,True,positive,1974,62.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.4675,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,-0.2912,1.0,0.525,4.0,3.0,0.595,1.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.127,-1.2,1.6800000000000002,0.19,-1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.039999999999999994,1.6800000000000002,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
