pair_id,subject_id,pair_origin,axis,repeat,fold,model,correct
V4PRE_PAIR_032,MLV2_DEV_005,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,0,NUISANCE_AGE_AXIS,1.0
V4PRE_PAIR_035,MLV2_DEV_008,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,0,NUISANCE_AGE_AXIS,1.0
V4PRE_PAIR_046,MLV2_DEV_050,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,0,NUISANCE_AGE_AXIS,1.0
V4EXP_PAIR_006,MLV2_DEV_068,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,0,NUISANCE_AGE_AXIS,1.0
V4EXP_PAIR_007,MLV2_DEV_068,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,0,NUISANCE_AGE_AXIS,1.0
V4EXP_PAIR_008,MLV2_DEV_068,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,0,NUISANCE_AGE_AXIS,1.0
V4EXP_PAIR_009,MLV2_DEV_068,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,0,NUISANCE_AGE_AXIS,1.0
V4EXP_PAIR_010,MLV2_DEV_068,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,0,NUISANCE_AGE_AXIS,1.0
V4EXP_PAIR_021,NEWDEV2_092,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,0,NUISANCE_AGE_AXIS,1.0
V4EXP_PAIR_026,MLV2_DEV_005,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,0,NUISANCE_AGE_AXIS,0.0
V4EXP_PAIR_031,NEWDEV2_054,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,0,NUISANCE_AGE_AXIS,0.0
V4EXP_PAIR_045,MLV2_DEV_003,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,0,NUISANCE_AGE_AXIS,1.0
V4EXP_PAIR_047,NEWDEV2_041,V4_TARGET_EXPANSION_2026-08-16,STATUS,0,0,NUISANCE_AGE_AXIS,0.0
V4PRE_PAIR_003,NEWDEV2_013,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,0,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4PRE_PAIR_006,NEWDEV2_024,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,0,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4PRE_PAIR_010,NEWDEV2_035,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,0,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4PRE_PAIR_012,NEWDEV2_041,PREEXISTING_414_SOURCE_REVIEW,STATUS,0,0,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4PRE_PAIR_018,NEWDEV2_067,PREEXISTING_414_SOURCE_REVIEW,STATUS,0,0,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4PRE_PAIR_024,NEWDEV2_078,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,0,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4PRE_PAIR_031,MLV2_DEV_003,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,0,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4PRE_PAIR_032,MLV2_DEV_005,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,0,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4PRE_PAIR_035,MLV2_DEV_008,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,0,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4PRE_PAIR_046,MLV2_DEV_050,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,0,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_006,MLV2_DEV_068,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,0,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_007,MLV2_DEV_068,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,0,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_008,MLV2_DEV_068,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,0,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_009,MLV2_DEV_068,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,0,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_010,MLV2_DEV_068,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,0,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_021,NEWDEV2_092,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,0,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_026,MLV2_DEV_005,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,0,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_031,NEWDEV2_054,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,0,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_045,MLV2_DEV_003,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,0,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_047,NEWDEV2_041,V4_TARGET_EXPANSION_2026-08-16,STATUS,0,0,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4PRE_PAIR_003,NEWDEV2_013,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,0,ALL_ELASTICNET_AUTO,0.0
V4PRE_PAIR_006,NEWDEV2_024,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,0,ALL_ELASTICNET_AUTO,0.0
V4PRE_PAIR_010,NEWDEV2_035,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,0,ALL_ELASTICNET_AUTO,0.0
V4PRE_PAIR_012,NEWDEV2_041,PREEXISTING_414_SOURCE_REVIEW,STATUS,0,0,ALL_ELASTICNET_AUTO,0.0
V4PRE_PAIR_018,NEWDEV2_067,PREEXISTING_414_SOURCE_REVIEW,STATUS,0,0,ALL_ELASTICNET_AUTO,0.0
V4PRE_PAIR_024,NEWDEV2_078,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,0,ALL_ELASTICNET_AUTO,0.0
V4PRE_PAIR_031,MLV2_DEV_003,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,0,ALL_ELASTICNET_AUTO,0.0
V4PRE_PAIR_032,MLV2_DEV_005,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,0,ALL_ELASTICNET_AUTO,0.0
V4PRE_PAIR_035,MLV2_DEV_008,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,0,ALL_ELASTICNET_AUTO,0.0
V4PRE_PAIR_046,MLV2_DEV_050,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,0,ALL_ELASTICNET_AUTO,0.0
V4EXP_PAIR_006,MLV2_DEV_068,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,0,ALL_ELASTICNET_AUTO,0.0
V4EXP_PAIR_007,MLV2_DEV_068,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,0,ALL_ELASTICNET_AUTO,0.0
V4EXP_PAIR_008,MLV2_DEV_068,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,0,ALL_ELASTICNET_AUTO,0.0
V4EXP_PAIR_009,MLV2_DEV_068,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,0,ALL_ELASTICNET_AUTO,0.0
V4EXP_PAIR_010,MLV2_DEV_068,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,0,ALL_ELASTICNET_AUTO,0.0
V4EXP_PAIR_021,NEWDEV2_092,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,0,ALL_ELASTICNET_AUTO,0.0
V4EXP_PAIR_026,MLV2_DEV_005,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,0,ALL_ELASTICNET_AUTO,0.0
V4EXP_PAIR_031,NEWDEV2_054,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,0,ALL_ELASTICNET_AUTO,0.0
V4EXP_PAIR_045,MLV2_DEV_003,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,0,ALL_ELASTICNET_AUTO,0.0
V4EXP_PAIR_047,NEWDEV2_041,V4_TARGET_EXPANSION_2026-08-16,STATUS,0,0,ALL_ELASTICNET_AUTO,0.0
V4PRE_PAIR_003,NEWDEV2_013,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,0,HGB_ALL_EXPLORATORY,0.0
V4PRE_PAIR_006,NEWDEV2_024,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,0,HGB_ALL_EXPLORATORY,1.0
V4PRE_PAIR_010,NEWDEV2_035,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,0,HGB_ALL_EXPLORATORY,0.0
V4PRE_PAIR_012,NEWDEV2_041,PREEXISTING_414_SOURCE_REVIEW,STATUS,0,0,HGB_ALL_EXPLORATORY,0.0
V4PRE_PAIR_018,NEWDEV2_067,PREEXISTING_414_SOURCE_REVIEW,STATUS,0,0,HGB_ALL_EXPLORATORY,0.0
V4PRE_PAIR_024,NEWDEV2_078,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,0,HGB_ALL_EXPLORATORY,1.0
V4PRE_PAIR_031,MLV2_DEV_003,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,0,HGB_ALL_EXPLORATORY,1.0
V4PRE_PAIR_032,MLV2_DEV_005,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,0,HGB_ALL_EXPLORATORY,1.0
V4PRE_PAIR_035,MLV2_DEV_008,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,0,HGB_ALL_EXPLORATORY,1.0
V4PRE_PAIR_046,MLV2_DEV_050,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,0,HGB_ALL_EXPLORATORY,1.0
V4EXP_PAIR_006,MLV2_DEV_068,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,0,HGB_ALL_EXPLORATORY,1.0
V4EXP_PAIR_007,MLV2_DEV_068,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,0,HGB_ALL_EXPLORATORY,1.0
V4EXP_PAIR_008,MLV2_DEV_068,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,0,HGB_ALL_EXPLORATORY,0.0
V4EXP_PAIR_009,MLV2_DEV_068,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,0,HGB_ALL_EXPLORATORY,1.0
V4EXP_PAIR_010,MLV2_DEV_068,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,0,HGB_ALL_EXPLORATORY,1.0
V4EXP_PAIR_021,NEWDEV2_092,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,0,HGB_ALL_EXPLORATORY,0.0
V4EXP_PAIR_026,MLV2_DEV_005,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,0,HGB_ALL_EXPLORATORY,1.0
V4EXP_PAIR_031,NEWDEV2_054,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,0,HGB_ALL_EXPLORATORY,0.0
V4EXP_PAIR_045,MLV2_DEV_003,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,0,HGB_ALL_EXPLORATORY,0.0
V4EXP_PAIR_047,NEWDEV2_041,V4_TARGET_EXPANSION_2026-08-16,STATUS,0,0,HGB_ALL_EXPLORATORY,1.0
V4PRE_PAIR_001,NEWDEV2_006,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,1,AGE_YOUNGER_FIXED,0.0
V4PRE_PAIR_009,NEWDEV2_030,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,1,AGE_YOUNGER_FIXED,1.0
V4PRE_PAIR_015,NEWDEV2_056,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,1,AGE_YOUNGER_FIXED,1.0
V4PRE_PAIR_019,NEWDEV2_068,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,AGE_YOUNGER_FIXED,1.0
V4PRE_PAIR_023,NEWDEV2_077,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,AGE_YOUNGER_FIXED,1.0
V4PRE_PAIR_027,NEWDEV2_089,PREEXISTING_414_SOURCE_REVIEW,STATUS,0,1,AGE_YOUNGER_FIXED,1.0
V4PRE_PAIR_036,MLV2_DEV_020,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,AGE_YOUNGER_FIXED,1.0
V4PRE_PAIR_039,MLV2_DEV_027,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,AGE_YOUNGER_FIXED,1.0
V4PRE_PAIR_041,MLV2_DEV_038,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,0,1,AGE_YOUNGER_FIXED,0.0
V4PRE_PAIR_049,MLV2_DEV_058,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,AGE_YOUNGER_FIXED,1.0
V4EXP_PAIR_014,NEWDEV2_056,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,AGE_YOUNGER_FIXED,0.0
V4EXP_PAIR_015,NEWDEV2_056,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,AGE_YOUNGER_FIXED,0.0
V4EXP_PAIR_016,NEWDEV2_056,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,AGE_YOUNGER_FIXED,0.0
V4EXP_PAIR_017,NEWDEV2_060,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,AGE_YOUNGER_FIXED,0.0
V4EXP_PAIR_022,NEWDEV2_059,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,AGE_YOUNGER_FIXED,0.0
V4EXP_PAIR_023,NEWDEV2_059,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,AGE_YOUNGER_FIXED,0.0
V4EXP_PAIR_028,MLV2_DEV_027,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,1,AGE_YOUNGER_FIXED,0.0
V4EXP_PAIR_036,NEWDEV2_100,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,1,AGE_YOUNGER_FIXED,0.0
V4EXP_PAIR_037,MLV2_DEV_028,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,1,AGE_YOUNGER_FIXED,0.0
V4EXP_PAIR_049,NEWDEV2_089,V4_TARGET_EXPANSION_2026-08-16,STATUS,0,1,AGE_YOUNGER_FIXED,0.0
V4PRE_PAIR_001,NEWDEV2_006,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,1,AGE_LATER_FIXED,1.0
V4PRE_PAIR_009,NEWDEV2_030,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,1,AGE_LATER_FIXED,0.0
V4PRE_PAIR_015,NEWDEV2_056,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,1,AGE_LATER_FIXED,0.0
V4PRE_PAIR_019,NEWDEV2_068,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,AGE_LATER_FIXED,0.0
V4PRE_PAIR_023,NEWDEV2_077,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,AGE_LATER_FIXED,0.0
V4PRE_PAIR_027,NEWDEV2_089,PREEXISTING_414_SOURCE_REVIEW,STATUS,0,1,AGE_LATER_FIXED,0.0
V4PRE_PAIR_036,MLV2_DEV_020,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,AGE_LATER_FIXED,0.0
V4PRE_PAIR_039,MLV2_DEV_027,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,AGE_LATER_FIXED,0.0
V4PRE_PAIR_041,MLV2_DEV_038,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,0,1,AGE_LATER_FIXED,1.0
V4PRE_PAIR_049,MLV2_DEV_058,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,AGE_LATER_FIXED,0.0
V4EXP_PAIR_014,NEWDEV2_056,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,AGE_LATER_FIXED,1.0
V4EXP_PAIR_015,NEWDEV2_056,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,AGE_LATER_FIXED,1.0
V4EXP_PAIR_016,NEWDEV2_056,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,AGE_LATER_FIXED,1.0
V4EXP_PAIR_017,NEWDEV2_060,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,AGE_LATER_FIXED,1.0
V4EXP_PAIR_022,NEWDEV2_059,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,AGE_LATER_FIXED,1.0
V4EXP_PAIR_023,NEWDEV2_059,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,AGE_LATER_FIXED,1.0
V4EXP_PAIR_028,MLV2_DEV_027,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,1,AGE_LATER_FIXED,1.0
V4EXP_PAIR_036,NEWDEV2_100,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,1,AGE_LATER_FIXED,1.0
V4EXP_PAIR_037,MLV2_DEV_028,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,1,AGE_LATER_FIXED,1.0
V4EXP_PAIR_049,NEWDEV2_089,V4_TARGET_EXPANSION_2026-08-16,STATUS,0,1,AGE_LATER_FIXED,1.0
V4PRE_PAIR_001,NEWDEV2_006,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,1,CONTROL_FIXED,0.5
V4PRE_PAIR_009,NEWDEV2_030,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,1,CONTROL_FIXED,0.0
V4PRE_PAIR_015,NEWDEV2_056,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,1,CONTROL_FIXED,0.0
V4PRE_PAIR_019,NEWDEV2_068,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,CONTROL_FIXED,0.0
V4PRE_PAIR_023,NEWDEV2_077,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,CONTROL_FIXED,1.0
V4PRE_PAIR_027,NEWDEV2_089,PREEXISTING_414_SOURCE_REVIEW,STATUS,0,1,CONTROL_FIXED,1.0
V4PRE_PAIR_036,MLV2_DEV_020,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,CONTROL_FIXED,0.0
V4PRE_PAIR_039,MLV2_DEV_027,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,CONTROL_FIXED,1.0
V4PRE_PAIR_041,MLV2_DEV_038,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,0,1,CONTROL_FIXED,0.0
V4PRE_PAIR_049,MLV2_DEV_058,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,CONTROL_FIXED,0.0
V4EXP_PAIR_014,NEWDEV2_056,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,CONTROL_FIXED,0.0
V4EXP_PAIR_015,NEWDEV2_056,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,CONTROL_FIXED,0.0
V4EXP_PAIR_016,NEWDEV2_056,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,CONTROL_FIXED,0.0
V4EXP_PAIR_017,NEWDEV2_060,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,CONTROL_FIXED,0.0
V4EXP_PAIR_022,NEWDEV2_059,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,CONTROL_FIXED,0.0
V4EXP_PAIR_023,NEWDEV2_059,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,CONTROL_FIXED,0.0
V4EXP_PAIR_028,MLV2_DEV_027,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,1,CONTROL_FIXED,1.0
V4EXP_PAIR_036,NEWDEV2_100,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,1,CONTROL_FIXED,0.0
V4EXP_PAIR_037,MLV2_DEV_028,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,1,CONTROL_FIXED,1.0
V4EXP_PAIR_049,NEWDEV2_089,V4_TARGET_EXPANSION_2026-08-16,STATUS,0,1,CONTROL_FIXED,1.0
V4PRE_PAIR_001,NEWDEV2_006,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,1,TG5_GROUP_L2,1.0
V4PRE_PAIR_009,NEWDEV2_030,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,1,TG5_GROUP_L2,0.0
V4PRE_PAIR_015,NEWDEV2_056,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,1,TG5_GROUP_L2,0.0
V4PRE_PAIR_019,NEWDEV2_068,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,TG5_GROUP_L2,0.5
V4PRE_PAIR_023,NEWDEV2_077,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,TG5_GROUP_L2,0.0
V4PRE_PAIR_027,NEWDEV2_089,PREEXISTING_414_SOURCE_REVIEW,STATUS,0,1,TG5_GROUP_L2,1.0
V4PRE_PAIR_036,MLV2_DEV_020,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,TG5_GROUP_L2,0.0
V4PRE_PAIR_039,MLV2_DEV_027,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,TG5_GROUP_L2,0.0
V4PRE_PAIR_041,MLV2_DEV_038,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,0,1,TG5_GROUP_L2,1.0
V4PRE_PAIR_049,MLV2_DEV_058,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,TG5_GROUP_L2,1.0
V4EXP_PAIR_014,NEWDEV2_056,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,TG5_GROUP_L2,0.5
V4EXP_PAIR_015,NEWDEV2_056,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,TG5_GROUP_L2,0.0
V4EXP_PAIR_016,NEWDEV2_056,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,TG5_GROUP_L2,0.0
V4EXP_PAIR_017,NEWDEV2_060,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,TG5_GROUP_L2,0.0
V4EXP_PAIR_022,NEWDEV2_059,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,TG5_GROUP_L2,1.0
V4EXP_PAIR_023,NEWDEV2_059,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,TG5_GROUP_L2,0.5
V4EXP_PAIR_028,MLV2_DEV_027,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,1,TG5_GROUP_L2,1.0
V4EXP_PAIR_036,NEWDEV2_100,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,1,TG5_GROUP_L2,1.0
V4EXP_PAIR_037,MLV2_DEV_028,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,1,TG5_GROUP_L2,0.0
V4EXP_PAIR_049,NEWDEV2_089,V4_TARGET_EXPANSION_2026-08-16,STATUS,0,1,TG5_GROUP_L2,0.5
V4PRE_PAIR_001,NEWDEV2_006,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,1,TG10_STEM_L2,0.0
V4PRE_PAIR_009,NEWDEV2_030,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,1,TG10_STEM_L2,0.0
V4PRE_PAIR_015,NEWDEV2_056,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,1,TG10_STEM_L2,0.0
V4PRE_PAIR_019,NEWDEV2_068,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,TG10_STEM_L2,1.0
V4PRE_PAIR_023,NEWDEV2_077,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,TG10_STEM_L2,0.0
V4PRE_PAIR_027,NEWDEV2_089,PREEXISTING_414_SOURCE_REVIEW,STATUS,0,1,TG10_STEM_L2,1.0
V4PRE_PAIR_036,MLV2_DEV_020,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,TG10_STEM_L2,0.0
V4PRE_PAIR_039,MLV2_DEV_027,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,TG10_STEM_L2,1.0
V4PRE_PAIR_041,MLV2_DEV_038,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,0,1,TG10_STEM_L2,1.0
V4PRE_PAIR_049,MLV2_DEV_058,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,TG10_STEM_L2,1.0
V4EXP_PAIR_014,NEWDEV2_056,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,TG10_STEM_L2,1.0
V4EXP_PAIR_015,NEWDEV2_056,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,TG10_STEM_L2,0.0
V4EXP_PAIR_016,NEWDEV2_056,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,TG10_STEM_L2,0.0
V4EXP_PAIR_017,NEWDEV2_060,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,TG10_STEM_L2,0.0
V4EXP_PAIR_022,NEWDEV2_059,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,TG10_STEM_L2,1.0
V4EXP_PAIR_023,NEWDEV2_059,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,0,1,TG10_STEM_L2,0.0
V4EXP_PAIR_028,MLV2_DEV_027,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,1,TG10_STEM_L2,1.0
V4EXP_PAIR_036,NEWDEV2_100,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,1,TG10_STEM_L2,1.0
V4EXP_PAIR_037,MLV2_DEV_028,V4_TARGET_EXPANSION_2026-08-16,PROJECT,0,1,TG10_STEM_L2,1.0
V4EXP_PAIR_049,NEWDEV2_089,V4_TARGET_EXPANSION_2026-08-16,STATUS,0,1,TG10_STEM_L2,1.0
V4PRE_PAIR_001,NEWDEV2_006,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,1,TG10_STEM_BRANCH_L2,0.0
V4PRE_PAIR_009,NEWDEV2_030,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,1,TG10_STEM_BRANCH_L2,0.0
V4PRE_PAIR_015,NEWDEV2_056,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,0,1,TG10_STEM_BRANCH_L2,0.0
V4PRE_PAIR_019,NEWDEV2_068,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,TG10_STEM_BRANCH_L2,1.0
V4PRE_PAIR_023,NEWDEV2_077,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,TG10_STEM_BRANCH_L2,0.0
V4PRE_PAIR_027,NEWDEV2_089,PREEXISTING_414_SOURCE_REVIEW,STATUS,0,1,TG10_STEM_BRANCH_L2,1.0
V4PRE_PAIR_036,MLV2_DEV_020,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,TG10_STEM_BRANCH_L2,1.0
V4PRE_PAIR_039,MLV2_DEV_027,PREEXISTING_414_SOURCE_REVIEW,PROJECT,0,1,TG10_STEM_BRANCH_L2,1.0
V4PRE_PAIR_041,MLV2_DEV_038,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,0,1,TG10_STEM_BRANCH_L2,1.0
