pair_id,subject_id,positive_earlier_calc,preassigned_axis,collection_wave,repeat,fold,model,score_kind,correct
PRIMARY_TRUSTED_0036,V5DEVX_115,1,COMPETITIVE,E1,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0037,V5DEVX_115,1,COMPETITIVE,E1,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0061,V5DEVE2_007,1,COMPETITIVE,E2,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0062,V5DEVE2_007,1,COMPETITIVE,E2,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0069,V5DEVE2_027,1,STATUS,E2,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0070,V5DEVE2_028,1,COMPETITIVE,E2,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0080,V5DEVE2_160,1,STATUS,E2,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0090,V5DEV_008,0,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0091,V5DEV_008,0,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0093,V5DEV_010,0,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0130,V5DEV_030,0,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0131,V5DEV_030,0,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0132,V5DEV_030,0,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0133,V5DEV_030,1,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0134,V5DEV_030,1,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0135,V5DEV_030,1,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0136,V5DEV_030,1,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0140,V5DEV_035,0,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0141,V5DEV_035,0,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0156,V5DEV_039,1,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0157,V5DEV_039,1,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0158,V5DEV_039,1,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0170,V5DEV_108,1,STATUS,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0171,V5DEV_108,0,STATUS,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0172,V5DEV_108,0,STATUS,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0181,V5DEV_121,1,STATUS,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0183,V5DEV_126,1,STATUS,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0184,V5DEV_126,1,STATUS,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0190,V5DEV_155,1,STATUS,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0004,V5DEVX_007,0,COMPETITIVE,E1,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0005,V5DEVX_008,1,PROJECT,E1,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0006,V5DEVX_008,0,PROJECT,E1,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0007,V5DEVX_010,0,COMPETITIVE,E1,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0008,V5DEVX_010,1,COMPETITIVE,E1,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0009,V5DEVX_010,0,COMPETITIVE,E1,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0010,V5DEVX_010,1,COMPETITIVE,E1,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0033,V5DEVX_103,0,COMPETITIVE,E1,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0034,V5DEVX_106,1,COMPETITIVE,E1,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0036,V5DEVX_115,1,COMPETITIVE,E1,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0037,V5DEVX_115,1,COMPETITIVE,E1,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0061,V5DEVE2_007,1,COMPETITIVE,E2,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0062,V5DEVE2_007,1,COMPETITIVE,E2,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0069,V5DEVE2_027,1,STATUS,E2,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0070,V5DEVE2_028,1,COMPETITIVE,E2,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0080,V5DEVE2_160,1,STATUS,E2,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0090,V5DEV_008,0,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0091,V5DEV_008,0,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0093,V5DEV_010,0,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0130,V5DEV_030,0,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0131,V5DEV_030,0,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0132,V5DEV_030,0,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0133,V5DEV_030,1,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0134,V5DEV_030,1,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0135,V5DEV_030,1,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0136,V5DEV_030,1,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0140,V5DEV_035,0,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0141,V5DEV_035,0,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0156,V5DEV_039,1,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0157,V5DEV_039,1,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0158,V5DEV_039,1,COMPETITIVE,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0170,V5DEV_108,1,STATUS,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0171,V5DEV_108,0,STATUS,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0172,V5DEV_108,0,STATUS,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0181,V5DEV_121,1,STATUS,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0183,V5DEV_126,1,STATUS,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0184,V5DEV_126,1,STATUS,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0190,V5DEV_155,1,STATUS,ORIGINAL,0,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0012,V5DEVX_025,1,COMPETITIVE,E1,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0013,V5DEVX_025,1,COMPETITIVE,E1,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0020,V5DEVX_048,1,STATUS,E1,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0029,V5DEVX_066,1,COMPETITIVE,E1,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0035,V5DEVX_108,1,STATUS,E1,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0048,V5DEVX_147,1,STATUS,E1,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0052,V5DEVX_154,1,COMPETITIVE,E1,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0053,V5DEVX_154,0,COMPETITIVE,E1,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0054,V5DEVX_154,1,COMPETITIVE,E1,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0055,V5DEVX_154,1,COMPETITIVE,E1,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0056,V5DEVX_154,0,COMPETITIVE,E1,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0057,V5DEVX_154,0,COMPETITIVE,E1,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0066,V5DEVE2_015,1,STATUS,E2,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0067,V5DEVE2_022,1,COMPETITIVE,E2,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0068,V5DEVE2_022,0,COMPETITIVE,E2,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0074,V5DEVE2_083,1,COMPETITIVE,E2,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0079,V5DEVE2_154,0,COMPETITIVE,E2,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0084,V5DEV_005,1,COMPETITIVE,ORIGINAL,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0085,V5DEV_005,1,COMPETITIVE,ORIGINAL,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0086,V5DEV_005,1,COMPETITIVE,ORIGINAL,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0087,V5DEV_005,1,COMPETITIVE,ORIGINAL,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0088,V5DEV_005,0,COMPETITIVE,ORIGINAL,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0089,V5DEV_007,0,COMPETITIVE,ORIGINAL,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0096,V5DEV_012,0,COMPETITIVE,ORIGINAL,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0097,V5DEV_012,1,COMPETITIVE,ORIGINAL,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0100,V5DEV_014,0,COMPETITIVE,ORIGINAL,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0101,V5DEV_014,1,COMPETITIVE,ORIGINAL,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0102,V5DEV_014,1,COMPETITIVE,ORIGINAL,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0103,V5DEV_014,0,COMPETITIVE,ORIGINAL,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0108,V5DEV_022,1,COMPETITIVE,ORIGINAL,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0159,V5DEV_040,0,COMPETITIVE,ORIGINAL,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0165,V5DEV_084,1,PROJECT,ORIGINAL,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0166,V5DEV_084,0,PROJECT,ORIGINAL,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0167,V5DEV_084,0,PROJECT,ORIGINAL,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0186,V5DEV_138,1,STATUS,ORIGINAL,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0187,V5DEV_138,0,STATUS,ORIGINAL,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0188,V5DEV_150,1,STATUS,ORIGINAL,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0192,V5DEV_158,1,STATUS,ORIGINAL,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0193,V5DEV_158,0,STATUS,ORIGINAL,0,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0012,V5DEVX_025,1,COMPETITIVE,E1,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0013,V5DEVX_025,1,COMPETITIVE,E1,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0020,V5DEVX_048,1,STATUS,E1,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0029,V5DEVX_066,1,COMPETITIVE,E1,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0035,V5DEVX_108,1,STATUS,E1,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0048,V5DEVX_147,1,STATUS,E1,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0052,V5DEVX_154,1,COMPETITIVE,E1,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0053,V5DEVX_154,0,COMPETITIVE,E1,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0054,V5DEVX_154,1,COMPETITIVE,E1,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0055,V5DEVX_154,1,COMPETITIVE,E1,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0056,V5DEVX_154,0,COMPETITIVE,E1,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0057,V5DEVX_154,0,COMPETITIVE,E1,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0066,V5DEVE2_015,1,STATUS,E2,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0067,V5DEVE2_022,1,COMPETITIVE,E2,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0068,V5DEVE2_022,0,COMPETITIVE,E2,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0074,V5DEVE2_083,1,COMPETITIVE,E2,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0079,V5DEVE2_154,0,COMPETITIVE,E2,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0084,V5DEV_005,1,COMPETITIVE,ORIGINAL,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0085,V5DEV_005,1,COMPETITIVE,ORIGINAL,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0086,V5DEV_005,1,COMPETITIVE,ORIGINAL,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0087,V5DEV_005,1,COMPETITIVE,ORIGINAL,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0088,V5DEV_005,0,COMPETITIVE,ORIGINAL,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0089,V5DEV_007,0,COMPETITIVE,ORIGINAL,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0096,V5DEV_012,0,COMPETITIVE,ORIGINAL,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0097,V5DEV_012,1,COMPETITIVE,ORIGINAL,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0100,V5DEV_014,0,COMPETITIVE,ORIGINAL,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0101,V5DEV_014,1,COMPETITIVE,ORIGINAL,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0102,V5DEV_014,1,COMPETITIVE,ORIGINAL,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0103,V5DEV_014,0,COMPETITIVE,ORIGINAL,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0108,V5DEV_022,1,COMPETITIVE,ORIGINAL,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0159,V5DEV_040,0,COMPETITIVE,ORIGINAL,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0165,V5DEV_084,1,PROJECT,ORIGINAL,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0166,V5DEV_084,0,PROJECT,ORIGINAL,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0167,V5DEV_084,0,PROJECT,ORIGINAL,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0186,V5DEV_138,1,STATUS,ORIGINAL,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0187,V5DEV_138,0,STATUS,ORIGINAL,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0188,V5DEV_150,1,STATUS,ORIGINAL,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0192,V5DEV_158,1,STATUS,ORIGINAL,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0193,V5DEV_158,0,STATUS,ORIGINAL,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0012,V5DEVX_025,1,COMPETITIVE,E1,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0013,V5DEVX_025,1,COMPETITIVE,E1,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0020,V5DEVX_048,1,STATUS,E1,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0029,V5DEVX_066,1,COMPETITIVE,E1,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0035,V5DEVX_108,1,STATUS,E1,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0048,V5DEVX_147,1,STATUS,E1,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0052,V5DEVX_154,1,COMPETITIVE,E1,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0053,V5DEVX_154,0,COMPETITIVE,E1,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0054,V5DEVX_154,1,COMPETITIVE,E1,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0055,V5DEVX_154,1,COMPETITIVE,E1,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0056,V5DEVX_154,0,COMPETITIVE,E1,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0057,V5DEVX_154,0,COMPETITIVE,E1,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0066,V5DEVE2_015,1,STATUS,E2,0,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
